Timestamp,hour,day_of_week,month,is_night,is_weekend,is_peak,Source IP Address,Destination IP Address,Source Port,Destination Port,Protocol,Traffic Type,Network Segment,Attack Type,Anomaly Scores,Action Taken,Malware Indicators,Firewall Logs,IDS/IPS Alerts,Alerts/Warnings,Proxy Information,Geo-location Data,malware_flag,has_firewall_log,has_ids_alert,was_ignored,was_blocked,via_proxy,repeated_ip,escalating_anomaly,anomaly_trend,predicted_severity,severity_confidence,risk_score,control_maturity,response_effectiveness,compliance_status,violation_type,rec_code
2021-10-21 12:38:47,12,3,10,0,0,1,8.86.12.187,33.123.228.185,56599,51901,TCP,HTTP,Segment A,Intrusion,66.84,Blocked,IoC Detected,No Log,No Alert,No Alert,Direct,"Etawah, Kerala",1,0,0,0,1,0,0,1,42.34,Medium,0.7589,51.39,60.0,50,Non-Compliant,Missing-Log,27
2021-10-21 15:09:04,15,3,10,0,0,0,130.241.23.2,7.236.131.204,46631,32315,TCP,HTTP,Segment A,DDoS,6.38,Blocked,Not Detected,Log Data,Alert Data,No Alert,149.225.234.53,"Anand, Mizoram",0,1,1,0,1,1,0,1,-12.85,Low,0.5436,11.23,100.0,90,Compliant,None,6
2021-10-21 19:56:43,19,3,10,0,0,0,178.3.247.226,60.74.118.108,28216,51712,TCP,HTTP,Segment B,Malware,73.66,Ignored,IoC Detected,No Log,Alert Data,No Alert,Direct,"Baranagar, Sikkim",1,0,1,1,0,0,0,0,9.42,High,0.7484,73.78,20.0,20,Non-Compliant,Ignored-Event,31
2021-10-21 21:04:21,21,3,10,0,0,0,181.104.183.60,213.127.44.64,63237,32602,ICMP,HTTP,Segment C,Malware,74.08,Ignored,IoC Detected,No Log,No Alert,Alert Triggered,Direct,"Hosur, Madhya Pradesh",1,0,0,1,0,0,0,1,43.75,High,0.5807,68.93,0.0,10,Non-Compliant,Ignored-Event,31
2021-10-21 21:33:19,21,3,10,0,0,0,5.49.108.215,19.129.62.204,31537,14481,ICMP,DNS,Segment B,DDoS,40.04,Ignored,Not Detected,No Log,No Alert,No Alert,Direct,"Anantapuram, Punjab",0,0,0,1,0,0,0,0,-41.36,Low,0.5723,37.01,0.0,0,Non-Compliant,Ignored-Event,5
2021-10-21 21:46:30,21,3,10,0,0,0,43.0.176.34,209.149.216.102,23314,24836,UDP,HTTP,Segment C,Malware,4.75,Ignored,Not Detected,No Log,Alert Data,Alert Triggered,Direct,"Aurangabad, Tripura",0,0,1,1,0,0,0,0,-62.09,Low,0.5543,29.66,20.0,30,Non-Compliant,Ignored-Event,7
2021-10-21 22:16:31,22,3,10,1,0,0,220.243.205.6,184.245.92.47,62644,58588,UDP,DNS,Segment A,Malware,10.33,Blocked,Not Detected,Log Data,No Alert,Alert Triggered,Direct,"Ludhiana, West Bengal",0,1,0,0,1,0,0,0,3.95,Low,0.5,13.62,80.0,80,Compliant,None,7
2021-10-21 22:48:11,22,3,10,1,0,0,180.39.173.78,121.183.195.204,25955,38723,TCP,HTTP,Segment C,DDoS,65.13,Logged,IoC Detected,No Log,No Alert,Alert Triggered,Direct,"Suryapet, Gujarat",1,0,0,0,0,0,0,0,-8.53,High,0.749,60.8,20.0,10,Non-Compliant,Missing-Log,47
2021-10-21 23:59:37,23,3,10,1,0,0,14.158.31.60,4.244.177.211,13050,54250,ICMP,HTTP,Segment A,DDoS,61.73,Blocked,IoC Detected,No Log,No Alert,No Alert,Direct,"Surendranagar Dudhrej, Assam",1,0,0,0,1,0,0,0,-12.35,High,0.5569,59.61,60.0,50,Non-Compliant,Missing-Log,47
2021-10-22 00:06:27,0,4,10,1,0,0,74.108.179.13,161.174.209.12,36943,61766,UDP,HTTP,Segment C,Malware,41.5,Logged,IoC Detected,No Log,No Alert,No Alert,Direct,"Vijayanagaram, Maharashtra",1,0,0,0,0,0,0,0,1.46,High,0.5277,52.52,20.0,0,Non-Compliant,Missing-Log,47
2021-10-22 00:56:06,0,4,10,1,0,0,98.182.6.200,185.12.135.139,45518,45287,ICMP,FTP,Segment A,DDoS,42.63,Ignored,Not Detected,No Log,Alert Data,Alert Triggered,Direct,"Bikaner, Nagaland",0,0,1,1,0,0,0,0,37.88,High,0.5783,52.92,20.0,30,Non-Compliant,Ignored-Event,47
2021-10-22 01:13:04,1,4,10,1,0,0,124.165.115.213,79.21.94.31,20681,57258,ICMP,DNS,Segment B,Intrusion,70.34,Blocked,Not Detected,No Log,No Alert,Alert Triggered,199.4.159.237,"Morbi, Uttarakhand",0,0,0,0,1,1,0,0,60.01,Medium,0.6818,46.62,60.0,60,Non-Compliant,Missing-Log,27
2021-10-22 02:06:12,2,4,10,1,0,0,58.87.157.48,159.201.49.134,46778,2104,UDP,HTTP,Segment A,Intrusion,52.73,Logged,IoC Detected,No Log,Alert Data,No Alert,23.119.131.64,"Allahabad, Uttar Pradesh",1,0,1,0,0,1,0,0,-12.4,High,0.6982,65.46,40.0,20,Non-Compliant,Missing-Log,27
2021-10-22 02:13:37,2,4,10,1,0,0,47.246.3.162,70.2.86.150,48248,48389,ICMP,HTTP,Segment C,Malware,5.97,Blocked,Not Detected,Log Data,No Alert,Alert Triggered,119.127.253.93,"Kakinada, Mizoram",0,1,0,0,1,1,0,0,-55.76,Low,0.5392,16.09,80.0,80,Compliant,None,7
2021-10-22 02:17:27,2,4,10,1,0,0,63.91.139.202,19.58.47.234,20918,5309,TCP,FTP,Segment A,DDoS,7.73,Logged,IoC Detected,No Log,Alert Data,No Alert,88.74.235.204,"Nagpur, Andhra Pradesh",1,0,1,0,0,1,0,0,-33.77,Medium,0.578,49.71,40.0,20,Non-Compliant,Missing-Log,37
2021-10-22 03:18:13,3,4,10,1,0,0,106.3.105.1,145.153.104.83,42873,54636,TCP,HTTP,Segment A,Malware,39.26,Blocked,IoC Detected,No Log,Alert Data,Alert Triggered,Direct,"Rourkela, Jharkhand",1,0,1,0,1,0,0,0,-3.37,High,0.5761,56.74,80.0,80,Non-Compliant,Missing-Log,47
2021-10-22 03:40:48,3,4,10,1,0,0,203.244.72.18,189.80.39.52,3134,40763,UDP,HTTP,Segment C,DDoS,37.05,Logged,Not Detected,Log Data,Alert Data,No Alert,79.184.210.120,"Vadodara, Sikkim",0,1,1,0,0,1,0,0,-33.29,Low,0.5694,31.97,60.0,40,Compliant,None,5
2021-10-22 05:29:31,5,4,10,1,0,0,214.35.154.9,51.153.2.217,59595,34500,UDP,HTTP,Segment B,Intrusion,28.58,Logged,Not Detected,Log Data,No Alert,No Alert,Direct,"Haridwar, Bihar",0,1,0,0,0,0,0,0,-24.15,Low,0.5,20.0,40.0,20,Compliant,None,9
2021-10-22 06:42:38,6,4,10,0,0,0,119.51.69.86,120.57.3.195,24069,5889,TCP,HTTP,Segment B,Intrusion,25.32,Blocked,IoC Detected,No Log,No Alert,Alert Triggered,151.249.186.234,"Mira-Bhayandar, Meghalaya",1,0,0,0,1,1,0,0,19.35,Medium,0.5812,40.86,60.0,60,Non-Compliant,Missing-Log,27
2021-10-22 09:02:29,9,4,10,0,0,1,205.31.107.203,27.192.177.83,39963,44968,TCP,HTTP,Segment C,Intrusion,9.27,Logged,IoC Detected,Log Data,Alert Data,Alert Triggered,Direct,"Bathinda, Madhya Pradesh",1,1,1,0,0,0,0,0,1.54,Low,0.5213,28.24,60.0,50,Compliant,None,9
2021-10-22 09:07:01,9,4,10,0,0,1,155.98.132.95,191.131.69.216,34871,60863,ICMP,FTP,Segment A,DDoS,85.09,Logged,IoC Detected,Log Data,Alert Data,Alert Triggered,Direct,"Tenali, Kerala",1,1,1,0,0,0,0,0,45.83,High,0.6625,54.78,60.0,50,Compliant,None,44
2021-10-22 09:50:17,9,4,10,0,0,1,54.11.197.106,52.225.57.67,61369,16538,ICMP,FTP,Segment B,Malware,40.66,Blocked,Not Detected,No Log,Alert Data,No Alert,67.209.80.138,"Tadipatri, Rajasthan",0,0,1,0,1,1,0,0,3.61,Low,0.6241,31.23,80.0,70,Non-Compliant,Missing-Log,37
2021-10-22 10:06:59,10,4,10,0,0,1,120.19.229.252,69.84.152.177,39889,54737,UDP,DNS,Segment C,DDoS,89.09,Logged,IoC Detected,No Log,Alert Data,No Alert,67.141.171.58,"Jaunpur, Jharkhand",1,0,1,0,0,1,0,0,60.51,High,0.7057,68.18,40.0,20,Non-Compliant,Missing-Log,37
2021-10-22 10:17:53,10,4,10,0,0,1,131.230.239.205,30.165.190.161,51735,11851,UDP,FTP,Segment C,Intrusion,24.7,Ignored,IoC Detected,Log Data,Alert Data,No Alert,Direct,"Anand, Jharkhand",1,1,1,1,0,0,0,1,-0.62,Medium,0.6991,48.64,40.0,40,Non-Compliant,Ignored-Event,9
2021-10-22 11:04:50,11,4,10,0,0,1,123.167.32.215,190.211.224.229,30004,64882,TCP,FTP,Segment A,Intrusion,18.89,Logged,IoC Detected,No Log,Alert Data,Alert Triggered,Direct,"Latur, Karnataka",1,0,1,0,0,0,0,0,9.62,Medium,0.603,39.61,40.0,30,Non-Compliant,Missing-Log,27
2021-10-22 11:55:02,11,4,10,0,0,1,192.224.79.128,174.30.29.143,9440,36517,UDP,FTP,Segment A,DDoS,39.3,Ignored,IoC Detected,No Log,Alert Data,Alert Triggered,215.16.59.106,"Bilaspur, Madhya Pradesh",1,0,1,1,0,1,0,0,-45.79,High,0.7316,65.76,20.0,30,Non-Compliant,Ignored-Event,31
2021-10-22 12:04:42,12,4,10,0,0,1,143.233.20.122,140.153.108.49,62634,13813,TCP,HTTP,Segment A,DDoS,32.02,Blocked,IoC Detected,No Log,No Alert,Alert Triggered,155.12.127.191,"Tezpur, Gujarat",1,0,0,0,1,1,0,0,-8.64,Medium,0.566,43.21,60.0,60,Non-Compliant,Missing-Log,37
2021-10-22 12:53:22,12,4,10,0,0,1,117.169.22.60,121.105.210.69,45500,20732,TCP,FTP,Segment A,DDoS,28.39,Ignored,IoC Detected,No Log,Alert Data,No Alert,39.67.51.40,"Chinsurah, Odisha",1,0,1,1,0,1,0,0,-60.7,High,0.6781,61.94,20.0,20,Non-Compliant,Ignored-Event,31
2021-10-22 14:29:03,14,4,10,0,0,0,12.18.248.17,163.170.34.98,21319,19915,UDP,DNS,Segment C,Intrusion,48.28,Blocked,IoC Detected,No Log,No Alert,Alert Triggered,Direct,"Latur, Arunachal Pradesh",1,0,0,0,1,0,0,0,23.58,Medium,0.5,44.9,60.0,60,Non-Compliant,Missing-Log,27
2021-10-22 14:56:56,14,4,10,0,0,0,53.255.87.143,102.28.214.82,10178,24304,ICMP,HTTP,Segment B,DDoS,67.18,Logged,IoC Detected,Log Data,Alert Data,Alert Triggered,131.135.60.210,"South Dumdum, Himachal Pradesh",1,1,1,0,0,1,0,1,48.29,High,0.5944,52.51,60.0,50,Non-Compliant,Proxy-Evasion,47
2021-10-22 15:43:07,15,4,10,0,0,0,166.253.212.92,87.142.87.242,30658,5272,UDP,DNS,Segment C,Malware,73.58,Logged,Not Detected,Log Data,No Alert,No Alert,53.94.235.147,"Kota, Punjab",0,1,0,0,0,1,0,0,34.28,Low,0.6296,29.75,40.0,20,Compliant,None,7
2021-10-22 16:25:16,16,4,10,0,0,0,80.111.226.79,210.175.6.170,51250,53458,TCP,HTTP,Segment C,Intrusion,79.05,Blocked,Not Detected,No Log,No Alert,Alert Triggered,62.31.57.59,"Ramagundam, Odisha",0,0,0,0,1,1,0,1,47.03,Medium,0.6639,39.67,60.0,60,Non-Compliant,Missing-Log,27
2021-10-22 18:26:41,18,4,10,0,0,0,131.35.244.170,59.59.129.21,23157,62976,TCP,DNS,Segment B,DDoS,74.63,Logged,IoC Detected,No Log,Alert Data,Alert Triggered,147.162.205.22,"Jhansi, Assam",1,0,1,0,0,1,0,1,46.24,High,0.6494,63.12,40.0,30,Non-Compliant,Missing-Log,37
2021-10-22 20:21:01,20,4,10,0,0,0,104.230.39.118,106.45.35.168,6228,5114,ICMP,HTTP,Segment A,Intrusion,63.26,Logged,IoC Detected,No Log,Alert Data,Alert Triggered,69.38.227.106,"Vijayanagaram, Nagaland",1,0,1,0,0,1,0,1,14.98,High,0.565,59.14,40.0,30,Non-Compliant,Missing-Log,27
2021-10-22 20:45:24,20,4,10,0,0,0,178.127.190.106,113.171.176.123,17313,37449,UDP,FTP,Segment C,Malware,49.23,Blocked,IoC Detected,No Log,Alert Data,Alert Triggered,Direct,"Panvel, Madhya Pradesh",1,0,1,0,1,0,0,0,-17.95,Medium,0.5737,50.23,80.0,80,Non-Compliant,Missing-Log,45
2021-10-22 21:05:21,21,4,10,0,0,0,44.219.3.125,133.135.147.19,8836,56458,ICMP,FTP,Segment C,Malware,64.91,Logged,IoC Detected,No Log,Alert Data,Alert Triggered,Direct,"Mira-Bhayandar, Meghalaya",1,0,1,0,0,0,0,0,-8.67,High,0.5875,55.72,40.0,30,Non-Compliant,Missing-Log,47
2021-10-22 22:27:07,22,4,10,1,0,0,53.209.134.149,207.208.136.165,55291,59264,UDP,FTP,Segment C,Malware,59.49,Blocked,IoC Detected,No Log,Alert Data,Alert Triggered,Direct,"Tumkur, Bihar",1,0,1,0,1,0,0,0,-19.56,High,0.6469,63.82,80.0,80,Non-Compliant,Missing-Log,47
2021-10-22 22:34:28,22,4,10,1,0,0,133.125.151.34,163.16.166.143,13142,30029,UDP,HTTP,Segment A,DDoS,22.62,Logged,Not Detected,No Log,Alert Data,Alert Triggered,94.252.252.120,"Bareilly, Maharashtra",0,0,1,0,0,1,0,0,-52.01,Low,0.6812,34.92,40.0,30,Non-Compliant,Missing-Log,37
2021-10-22 22:37:39,22,4,10,1,0,0,219.75.193.123,183.55.57.10,44689,63114,ICMP,HTTP,Segment A,Malware,84.54,Blocked,Not Detected,Log Data,Alert Data,No Alert,173.190.40.9,"Loni, Bihar",0,1,1,0,1,1,0,0,21.28,Medium,0.6251,48.59,100.0,90,Compliant,None,44
2021-10-22 23:55:16,23,4,10,1,0,0,141.240.129.218,170.11.61.12,57784,25290,ICMP,FTP,Segment A,DDoS,74.73,Logged,Not Detected,No Log,Alert Data,No Alert,126.156.131.101,"Hyderabad, Chhattisgarh",0,0,1,0,0,1,0,1,25.5,High,0.6635,53.16,40.0,20,Non-Compliant,Missing-Log,37
2021-10-23 00:04:33,0,5,10,1,1,0,121.165.189.17,152.178.127.100,24401,46247,ICMP,DNS,Segment C,DDoS,74.57,Blocked,Not Detected,No Log,No Alert,No Alert,131.28.89.239,"Mysore, Goa",0,0,0,0,1,1,0,0,9.66,Medium,0.7309,51.1,60.0,50,Non-Compliant,Missing-Log,26
2021-10-23 01:15:10,1,5,10,1,1,0,175.162.34.24,192.217.184.208,12807,49190,TCP,HTTP,Segment B,Malware,29.16,Blocked,IoC Detected,Log Data,Alert Data,No Alert,Direct,"Howrah, Punjab",1,1,1,0,1,0,0,0,-30.33,Medium,0.5415,48.21,100.0,90,Compliant,None,7
2021-10-23 01:16:59,1,5,10,1,1,0,57.207.162.118,142.138.185.107,63415,51804,TCP,HTTP,Segment B,Malware,76.19,Blocked,IoC Detected,Log Data,Alert Data,No Alert,Direct,"Tirunelveli, Chhattisgarh",1,1,1,0,1,0,0,0,53.57,High,0.6432,64.67,100.0,90,Compliant,None,47
2021-10-23 01:43:48,1,5,10,1,1,0,49.207.48.20,205.152.71.197,56732,64528,TCP,DNS,Segment C,DDoS,7.15,Ignored,IoC Detected,No Log,Alert Data,No Alert,211.111.72.140,"Amroha, Uttarakhand",1,0,1,1,0,1,0,0,-77.39,High,0.6151,67.5,20.0,20,Non-Compliant,Ignored-Event,31
2021-10-23 01:45:12,1,5,10,1,1,0,178.138.224.94,39.223.171.241,37925,12021,TCP,FTP,Segment A,Intrusion,42.45,Blocked,IoC Detected,No Log,No Alert,No Alert,Direct,"Durgapur, Andhra Pradesh",1,0,0,0,1,0,0,0,-32.28,High,0.7521,55.86,60.0,50,Non-Compliant,Missing-Log,27
2021-10-23 02:05:28,2,5,10,1,1,0,73.173.102.194,183.219.223.141,21007,20934,TCP,HTTP,Segment B,DDoS,30.18,Logged,Not Detected,Log Data,Alert Data,No Alert,Direct,"Anantapur, Uttar Pradesh",0,1,1,0,0,0,0,0,-44.39,Low,0.6221,28.56,60.0,40,Compliant,None,5
2021-10-23 02:20:44,2,5,10,1,1,0,39.123.203.152,10.197.116.248,65334,27462,UDP,DNS,Segment C,DDoS,29.27,Logged,Not Detected,Log Data,Alert Data,Alert Triggered,Direct,"Morena, Assam",0,1,1,0,0,0,0,0,0.11,Low,0.6692,28.24,60.0,50,Compliant,None,5
2021-10-23 03:41:38,3,5,10,1,1,0,189.179.214.200,14.192.139.48,23623,22129,UDP,DNS,Segment A,Intrusion,62.45,Logged,IoC Detected,Log Data,No Alert,No Alert,Direct,"Ahmednagar, Arunachal Pradesh",1,1,0,0,0,0,0,0,-13.74,High,0.7659,54.86,40.0,20,Compliant,None,47
2021-10-23 03:46:52,3,5,10,1,1,0,72.107.14.232,60.69.54.21,34429,31517,TCP,HTTP,Segment C,Intrusion,4.79,Ignored,Not Detected,Log Data,Alert Data,No Alert,Direct,"Orai, Andhra Pradesh",0,1,1,1,0,0,0,1,-2.36,Low,0.5,34.68,40.0,40,Non-Compliant,Ignored-Event,43
2021-10-23 04:51:56,4,5,10,1,1,0,66.11.177.119,87.251.228.158,6223,45693,ICMP,HTTP,Segment C,Intrusion,27.69,Logged,IoC Detected,Log Data,Alert Data,Alert Triggered,Direct,"Kakinada, Bihar",1,1,1,0,0,0,0,0,-14.76,Medium,0.6546,47.69,60.0,50,Compliant,None,9
2021-10-23 05:03:02,5,5,10,1,1,0,121.77.114.153,188.169.184.190,46820,11681,UDP,FTP,Segment B,Intrusion,23.53,Logged,Not Detected,No Log,Alert Data,No Alert,159.234.57.101,"Adoni, Arunachal Pradesh",0,0,1,0,0,1,0,0,-6.65,Medium,0.6809,38.24,40.0,20,Non-Compliant,Missing-Log,27
2021-10-23 05:23:38,5,5,10,1,1,0,159.196.98.161,145.228.4.5,17359,51870,ICMP,HTTP,Segment B,Malware,54.34,Logged,Not Detected,Log Data,Alert Data,No Alert,Direct,"Hospet, Punjab",0,1,1,0,0,0,0,0,25.07,Low,0.6225,37.02,60.0,40,Compliant,None,7
2021-10-23 07:11:31,7,5,10,0,1,0,33.117.114.8,220.214.158.80,39396,63052,TCP,HTTP,Segment C,DDoS,0.07,Blocked,IoC Detected,No Log,Alert Data,Alert Triggered,Direct,"Kolkata, Rajasthan",1,0,1,0,1,0,0,0,-62.38,Low,0.6019,36.02,80.0,80,Non-Compliant,Missing-Log,5
2021-10-23 07:42:19,7,5,10,0,1,0,96.125.228.34,74.188.21.195,2489,64791,UDP,DNS,Segment A,DDoS,98.85,Logged,Not Detected,Log Data,No Alert,Alert Triggered,214.148.145.65,"Ongole, Tripura",0,1,0,0,0,1,0,0,94.06,Medium,0.5156,41.6,40.0,30,Compliant,None,26
2021-10-23 07:42:42,7,5,10,0,1,0,141.134.185.1,186.246.29.151,45272,21296,UDP,DNS,Segment C,Intrusion,76.26,Ignored,IoC Detected,No Log,Alert Data,Alert Triggered,180.115.253.19,"Kamarhati, Jharkhand",1,0,1,1,0,1,0,1,48.57,High,0.823,81.69,20.0,30,Non-Compliant,Ignored-Event,27
2021-10-23 08:28:54,8,5,10,0,1,0,116.152.119.129,136.56.103.27,32693,4467,UDP,HTTP,Segment A,Malware,32.23,Logged,Not Detected,Log Data,Alert Data,Alert Triggered,Direct,"Giridih, Karnataka",0,1,1,0,0,0,0,0,8.7,Low,0.6069,19.28,60.0,50,Compliant,None,7
2021-10-23 09:32:58,9,5,10,0,1,1,30.134.46.79,75.151.237.149,37419,26351,UDP,FTP,Segment C,Malware,92.25,Blocked,Not Detected,No Log,No Alert,No Alert,Direct,"Phusro, Chhattisgarh",0,0,0,0,1,0,0,0,37.91,Medium,0.659,43.29,60.0,50,Non-Compliant,Missing-Log,44
2021-10-23 10:19:29,10,5,10,0,1,1,93.34.108.243,33.115.203.28,16634,56718,TCP,DNS,Segment A,Malware,94.01,Logged,Not Detected,No Log,No Alert,Alert Triggered,Direct,"Kulti, Rajasthan",0,0,0,0,0,0,0,1,93.94,Medium,0.6398,43.9,20.0,10,Non-Compliant,Missing-Log,28
2021-10-23 10:52:26,10,5,10,0,1,1,78.16.8.100,147.48.55.125,40491,21997,ICMP,DNS,Segment C,DDoS,68.47,Ignored,Not Detected,Log Data,No Alert,Alert Triggered,Direct,"Gorakhpur, Andhra Pradesh",0,1,0,1,0,0,0,0,-30.38,Medium,0.5,41.96,20.0,30,Non-Compliant,Ignored-Event,5
2021-10-23 13:41:11,13,5,10,0,1,0,70.79.171.160,28.97.190.244,27771,31653,TCP,DNS,Segment A,DDoS,57.49,Ignored,Not Detected,Log Data,Alert Data,Alert Triggered,Direct,"South Dumdum, Punjab",0,1,1,1,0,0,0,0,-18.77,Medium,0.5,43.12,40.0,50,Non-Compliant,Ignored-Event,5
2021-10-23 13:52:57,13,5,10,0,1,0,196.92.167.247,170.52.86.217,44546,63584,TCP,DNS,Segment A,Intrusion,18.79,Blocked,Not Detected,No Log,No Alert,Alert Triggered,Direct,"Mangalore, Goa",0,0,0,0,1,0,0,0,-13.44,Low,0.591,17.58,60.0,60,Non-Compliant,Missing-Log,27
2021-10-23 16:14:23,16,5,10,0,1,0,153.241.74.120,167.1.125.148,17703,2982,UDP,FTP,Segment B,Malware,24.81,Blocked,IoC Detected,Log Data,No Alert,Alert Triggered,Direct,"Ramagundam, Goa",1,1,0,0,1,0,0,0,-67.44,Low,0.6369,31.68,80.0,80,Compliant,None,7
2021-10-23 16:38:40,16,5,10,0,1,0,199.11.144.170,73.28.97.97,35733,3581,UDP,HTTP,Segment A,DDoS,86.18,Logged,Not Detected,No Log,No Alert,Alert Triggered,Direct,"Khandwa, Punjab",0,0,0,0,0,0,0,0,-7.83,Medium,0.5479,41.16,20.0,10,Non-Compliant,Missing-Log,28
2021-10-23 17:31:46,17,5,10,0,1,0,30.16.175.234,170.75.203.17,28849,33991,UDP,FTP,Segment C,Malware,5.91,Ignored,Not Detected,No Log,No Alert,No Alert,Direct,"Guntakal, Jharkhand",0,0,0,1,0,0,0,0,-62.56,Low,0.5,28.07,0.0,0,Non-Compliant,Ignored-Event,7
2021-10-23 18:32:38,18,5,10,0,1,0,27.33.90.97,190.1.49.188,27105,52834,ICMP,DNS,Segment A,Intrusion,23.53,Logged,Not Detected,Log Data,No Alert,Alert Triggered,Direct,"Ghaziabad, Jharkhand",0,1,0,0,0,0,0,0,-33.96,Low,0.5,11.24,40.0,30,Compliant,None,9
2021-10-23 18:56:18,18,5,10,0,1,0,15.227.207.236,56.7.85.23,18251,47413,TCP,FTP,Segment C,DDoS,44.54,Ignored,Not Detected,No Log,Alert Data,No Alert,Direct,"Aurangabad, Odisha",0,0,1,1,0,0,0,0,25.75,Medium,0.6803,46.59,20.0,20,Non-Compliant,Ignored-Event,5
2021-10-23 18:57:36,18,5,10,0,1,0,104.162.81.94,131.123.155.151,17824,43355,ICMP,HTTP,Segment B,Malware,63.18,Logged,IoC Detected,Log Data,No Alert,No Alert,Direct,"Ongole, Mizoram",1,1,0,0,0,0,0,0,38.37,Medium,0.7301,45.11,40.0,20,Compliant,None,7
2021-10-23 19:33:43,19,5,10,0,1,0,155.113.140.255,8.90.62.123,19071,63481,TCP,FTP,Segment B,Intrusion,63.57,Blocked,Not Detected,No Log,Alert Data,Alert Triggered,114.231.208.129,"Chandigarh, Himachal Pradesh",0,0,1,0,1,1,0,0,-22.61,Medium,0.5994,42.25,80.0,80,Non-Compliant,Missing-Log,27
2021-10-23 22:50:09,22,5,10,1,1,0,103.140.225.254,116.57.145.20,48734,43809,UDP,DNS,Segment A,Malware,80.63,Logged,Not Detected,No Log,No Alert,No Alert,143.192.34.214,"Barasat, Karnataka",0,0,0,0,0,1,0,1,74.72,High,0.6945,53.22,20.0,0,Non-Compliant,Missing-Log,37
2021-10-24 00:50:09,0,6,10,1,1,0,208.218.82.210,92.50.143.159,51009,51289,TCP,HTTP,Segment A,DDoS,48.93,Logged,Not Detected,No Log,Alert Data,Alert Triggered,Direct,"Avadi, Karnataka",0,0,1,0,0,0,0,1,25.4,Medium,0.5,43.13,40.0,30,Non-Compliant,Missing-Log,43
2021-10-24 00:50:50,0,6,10,1,1,0,133.205.20.224,220.225.53.27,54083,2809,ICMP,HTTP,Segment A,Intrusion,1.77,Blocked,IoC Detected,Log Data,No Alert,No Alert,Direct,"Deoghar, Mizoram",1,1,0,0,1,0,0,0,-42.77,Low,0.5099,33.62,80.0,70,Compliant,None,9
2021-10-24 02:53:56,2,6,10,1,1,0,18.152.71.108,184.253.211.189,63809,56806,ICMP,DNS,Segment C,DDoS,77.83,Blocked,Not Detected,No Log,No Alert,No Alert,Direct,"Kalyan-Dombivli, Uttarakhand",0,0,0,0,1,0,0,0,14.65,Medium,0.7614,48.24,60.0,50,Non-Compliant,Missing-Log,5
2021-10-24 05:34:16,5,6,10,1,1,0,21.187.223.185,16.125.203.160,54174,6984,UDP,HTTP,Segment C,Intrusion,94.55,Ignored,Not Detected,Log Data,No Alert,Alert Triggered,14.100.207.171,"Miryalaguda, Punjab",0,1,0,1,0,1,0,0,30.98,High,0.7565,65.09,20.0,30,Non-Compliant,Ignored-Event,28
2021-10-24 07:21:24,7,6,10,0,1,0,82.185.215.27,223.22.69.103,18110,36245,TCP,HTTP,Segment B,Intrusion,20.76,Ignored,IoC Detected,No Log,Alert Data,Alert Triggered,85.235.180.215,"Shahjahanpur, Meghalaya",1,0,1,1,0,1,0,0,-59.87,High,0.5515,62.27,20.0,30,Non-Compliant,Ignored-Event,27
2021-10-24 08:11:08,8,6,10,0,1,0,218.140.33.236,155.11.66.94,41042,47989,UDP,FTP,Segment B,Malware,84.24,Blocked,IoC Detected,Log Data,No Alert,No Alert,205.171.185.4,"Morena, Sikkim",1,1,0,0,1,1,0,0,35.31,High,0.7331,56.48,80.0,70,Non-Compliant,Proxy-Evasion,44
2021-10-24 08:53:26,8,6,10,0,1,0,92.138.195.146,100.6.75.2,60842,16764,UDP,FTP,Segment C,DDoS,84.5,Ignored,Not Detected,No Log,Alert Data,No Alert,106.206.194.155,"Bilaspur, Telangana",0,0,1,1,0,1,0,0,82.73,High,0.6524,64.58,20.0,20,Non-Compliant,Ignored-Event,26
2021-10-24 09:12:04,9,6,10,0,1,1,50.244.94.212,21.116.218.194,20054,2367,ICMP,DNS,Segment B,Intrusion,53.65,Ignored,Not Detected,Log Data,No Alert,Alert Triggered,Direct,"Bhubaneswar, Gujarat",0,1,0,1,0,0,0,0,-24.18,Low,0.6278,36.78,20.0,30,Non-Compliant,Ignored-Event,9
2021-10-24 10:12:54,10,6,10,0,1,1,205.31.235.192,158.203.83.178,35227,8340,ICMP,FTP,Segment C,Intrusion,60.08,Blocked,Not Detected,Log Data,Alert Data,No Alert,Direct,"Silchar, Himachal Pradesh",0,1,1,0,1,0,0,0,-34.47,Low,0.5885,29.03,100.0,90,Compliant,None,9
2021-10-24 13:16:55,13,6,10,0,1,0,68.134.209.236,173.64.159.179,53022,64816,ICMP,DNS,Segment A,DDoS,99.11,Logged,IoC Detected,Log Data,No Alert,Alert Triggered,130.239.14.188,"Navi Mumbai, Telangana",1,1,0,0,0,1,0,0,78.35,High,0.7718,61.69,40.0,30,Non-Compliant,No-IDS-Alert,26
2021-10-24 13:32:41,13,6,10,0,1,0,82.196.81.36,162.73.57.81,15547,55984,ICMP,DNS,Segment C,Malware,94.71,Ignored,IoC Detected,No Log,No Alert,No Alert,90.207.209.121,"Bihar Sharif, Jharkhand",1,0,0,1,0,1,0,0,10.47,Critical,0.7243,83.15,0.0,0,Non-Compliant,Ignored-Event,31
